"well","treatment","DIV17","DIV19","DIV21","DIV23","DIV25","DIV27","DIV29","DIV31","DIV33"
"D4","WT","155.871591319233","165.213517522459","165.972377067653","163.518816543214","164.689383082536","161.174443666139","148.468243332202","145.499685114103","94.7230229325576"
"D5","Hom","119.563199826681","127.047978877418","153.306429585361","168.376383826061","174.17335989281","134.968405792311","126.336269160138","133.737074260866","136.505442706732"
"D6","WT_G","128.403953062527","156.884389443664","154.795052073064","153.88417496838","153.513219338131","155.934102544498","132.934744989809","137.588270154028","122.082809357295"
"D7","Hom_G","128.814866414509","146.194603668375","168.876826646371","178.041920684513","184.894229854912","172.171292768542","167.267514190921","177.97805151907","141.91383695207"
"D8","WT_CTRL","106.506466638586","119.223916596151","118.4632233541","107.610771217536","124.537020038414","104.435661726198","98.7460380140277","98.8848382195736","101.369512298276"
"E1","WT","119.683197494294","111.369870323699","132.726060874048","128.697777975126","152.846250320283","140.875758321064","133.00407412403","139.212009747424","147.191061273565"
"E2","Hom","121.324587695093","136.296882513965","140.90543805","156.188217064239","173.585603112842","167.976926088493","143.256771112724","153.676106925181","155.376391688535"
"E3","WT","136.848115805635","148.63459645188","122.408501266943","130.818102485748","151.449556702278","141.748688084172","122.946435411673","133.166468188361","100.790283828695"
"E4","Hom","142.905847692922","161.979445264544","155.29340662823","167.561909054466","172.127458293555","163.276456776279","167.194723686341","145.727463234664","130.910976282096"
"E5","WT","148.439001417449","158.432473204179","168.686405739879","147.53477339432","152.057355381958","138.207760237694","132.205852942271","115.359529681881","117.334155878633"
"E6","Hom_G","139.167740448282","139.59773890379","162.637446491491","153.749139796118","168.31346679316","146.384448121468","133.138426291684","117.766352147827","110.931719724002"
"E7","WT_G","158.094377166898","171.94366740531","159.069841011526","172.556517823879","169.45281545273","163.853525044094","156.371446720988","181.338244825166","127.550150821502"
"E8","Hom_CTRL","96.7885295870065","116.748133738728","121.385870483328","132.225208779208","139.802696173276","133.260704362881","128.003025535903","132.584103980763","134.364186111318"
"F1","Hom","21.2131202196731","63.5410291653402","93.2961868482938","103.253308229202","87.519794186806","102.977381737799","106.138249176962","90.0408778798605","96.1217965678569"
"F2","WT","148.766754372456","162.317093365337","138.181027886212","136.039912503396","123.901566920907","167.477671875994","161.408649609388","147.812564446999","8.18850830690958"
"F3","Hom","121.069131657785","116.159551583922","128.97380691363","160.987442046596","167.055209494334","150.753209762386","165.725506594099","171.018793939982","154.121543498164"
"F4","WT","129.10948876769","154.258015269865","158.802475398606","129.835747037803","162.795119758102","136.398884021932","142.811227277481","125.861929159153","154.259799507891"
"F5","Hom","100.818184538612","114.964846894195","125.261227134008","135.766086392455","136.805027089888","137.613962571864","138.156117643042","112.399262199836","123.015383615377"
"F6","WT_G","118.824078995225","146.279128459894","145.719538348253","135.731718356125","112.972886571372","117.494967970217","132.482719119763","109.002066943626","98.042006824811"
"F7","Hom_G","97.5404407135296","106.816610396218","129.296344584243","119.418862459349","139.554991775444","124.502478729936","119.368592305115","125.784967275493","109.656605331676"
"F8","WT_CTRL","106.314232468825","109.761829750449","99.4365363786945","111.769182077569","143.720815231526","104.099694231137","96.7365203031081","101.41400133324","91.9083668189084"
